Date,Close
10/8/2018 16:00:00,85.11
10/9/2018 16:00:00,85.24
10/10/2018 16:00:00,84.63
10/11/2018 16:00:00,84.7
10/12/2018 16:00:00,85.15
10/15/2018 16:00:00,85.09
10/16/2018 16:00:00,85.38
10/17/2018 16:00:00,85.21
10/18/2018 16:00:00,84.85
10/19/2018 16:00:00,84.9
10/22/2018 16:00:00,84.94
10/23/2018 16:00:00,84.86
10/24/2018 16:00:00,84.44
10/25/2018 16:00:00,84.61
10/26/2018 16:00:00,84.23
10/29/2018 16:00:00,84.15
10/30/2018 16:00:00,84.35
10/31/2018 16:00:00,84.35
11/1/2018 16:00:00,84.32
11/2/2018 16:00:00,84.27
11/5/2018 16:00:00,84.34
11/6/2018 16:00:00,84.56
11/7/2018 16:00:00,85.05
11/8/2018 16:00:00,84.84
11/9/2018 16:00:00,84.36
11/12/2018 16:00:00,83.84
11/13/2018 16:00:00,83.7
11/14/2018 16:00:00,83.54
11/15/2018 16:00:00,83.52
11/16/2018 16:00:00,83.27
11/19/2018 16:00:00,83.01
11/20/2018 16:00:00,82.75
11/21/2018 16:00:00,83.17
11/23/2018 13:00:00,82.71
11/26/2018 16:00:00,83.1
11/27/2018 16:00:00,83.06
11/28/2018 16:00:00,83.75
11/29/2018 16:00:00,83.77
11/30/2018 16:00:00,83.6
12/3/2018 16:00:00,83.8
12/4/2018 16:00:00,83.28
12/6/2018 16:00:00,82.99
12/7/2018 16:00:00,82.83
12/10/2018 16:00:00,82.89
12/11/2018 16:00:00,83.04
12/12/2018 16:00:00,83.31
12/13/2018 16:00:00,83.51
12/14/2018 16:00:00,83.16
12/17/2018 16:00:00,82.62
12/18/2018 16:00:00,82.08
12/19/2018 16:00:00,81.34
12/20/2018 16:00:00,80.63
12/21/2018 16:00:00,80.23
12/24/2018 13:00:00,79.63
12/26/2018 16:00:00,80.97
12/27/2018 16:00:00,80.92
12/28/2018 16:00:00,81.04
12/31/2018 16:00:00,81.1
1/2/2019 16:00:00,80.99
1/3/2019 16:00:00,81.03
1/4/2019 16:00:00,82.39
1/7/2019 16:00:00,83.19
1/8/2019 16:00:00,83.73
1/9/2019 16:00:00,83.83
1/10/2019 16:00:00,84.16
1/11/2019 16:00:00,83.89
1/14/2019 16:00:00,83.62
1/15/2019 16:00:00,83.9
1/16/2019 16:00:00,84.03
1/17/2019 16:00:00,84.26
1/18/2019 16:00:00,84.5
1/22/2019 16:00:00,83.94
1/23/2019 16:00:00,84.11
1/24/2019 16:00:00,84.2
1/25/2019 16:00:00,84.41
1/28/2019 16:00:00,84.28
1/29/2019 16:00:00,84.23
1/30/2019 16:00:00,84.9
1/31/2019 16:00:00,85.11
2/1/2019 16:00:00,84.68
2/4/2019 16:00:00,84.88
2/5/2019 16:00:00,85.18
2/6/2019 16:00:00,85.1
2/7/2019 16:00:00,84.81
2/8/2019 16:00:00,84.79
2/11/2019 16:00:00,84.83
2/12/2019 16:00:00,85.24
2/13/2019 16:00:00,85.12
2/14/2019 16:00:00,85.13
2/15/2019 16:00:00,85.4
2/19/2019 16:00:00,85.43
2/20/2019 16:00:00,85.5
2/21/2019 16:00:00,85.42
2/22/2019 16:00:00,85.59
2/25/2019 16:00:00,85.66
2/26/2019 16:00:00,85.77
2/27/2019 16:00:00,85.8
2/28/2019 16:00:00,85.75
3/1/2019 16:00:00,85.61
3/4/2019 16:00:00,85.48
3/5/2019 16:00:00,85.44
3/6/2019 16:00:00,85.3
3/7/2019 16:00:00,85.24
3/8/2019 16:00:00,85.1
3/11/2019 16:00:00,85.38
3/12/2019 16:00:00,85.53
3/13/2019 16:00:00,85.76
3/14/2019 16:00:00,85.7
3/15/2019 16:00:00,85.78
3/18/2019 16:00:00,85.75
3/19/2019 16:00:00,85.8
3/20/2019 16:00:00,86.17
3/21/2019 16:00:00,86.15
3/22/2019 16:00:00,85.84
3/25/2019 16:00:00,85.81
3/26/2019 16:00:00,86.02
3/27/2019 16:00:00,86.08
3/28/2019 16:00:00,86.25
3/29/2019 16:00:00,86.47
4/1/2019 16:00:00,86.07
4/2/2019 16:00:00,86.11
4/3/2019 16:00:00,86.14
4/4/2019 16:00:00,86.27
4/5/2019 16:00:00,86.43
4/8/2019 16:00:00,86.38
4/9/2019 16:00:00,86.32
4/10/2019 16:00:00,86.7
4/11/2019 16:00:00,86.83
4/12/2019 16:00:00,86.96
4/15/2019 16:00:00,86.9
