Date,Close
7/18/2013 16:00:00,93.96
7/19/2013 16:00:00,93.9
7/22/2013 16:00:00,93.97
7/23/2013 16:00:00,93.74
7/24/2013 16:00:00,92.95
7/25/2013 16:00:00,92.74
7/26/2013 16:00:00,92.78
7/29/2013 16:00:00,92.58
7/30/2013 16:00:00,92.71
7/31/2013 16:00:00,92.98
8/1/2013 16:00:00,91.65
8/2/2013 16:00:00,92.21
8/5/2013 16:00:00,91.74
8/6/2013 16:00:00,91.65
8/7/2013 16:00:00,91.36
8/8/2013 16:00:00,91.56
8/9/2013 16:00:00,91.57
8/12/2013 16:00:00,91.49
8/13/2013 16:00:00,91.49
8/14/2013 16:00:00,91.31
8/15/2013 16:00:00,90.84
8/16/2013 16:00:00,90.53
8/19/2013 16:00:00,89.93
8/20/2013 16:00:00,90.76
8/21/2013 16:00:00,90.43
8/22/2013 16:00:00,90.92
8/23/2013 16:00:00,91.3
8/26/2013 16:00:00,91.31
8/27/2013 16:00:00,90.72
8/28/2013 16:00:00,91.06
8/29/2013 16:00:00,91.43
8/30/2013 16:00:00,91.35
9/3/2013 16:00:00,90.39
9/4/2013 16:00:00,90.73
9/5/2013 16:00:00,90.27
9/6/2013 16:00:00,90.57
9/9/2013 16:00:00,90.8
9/10/2013 16:00:00,91.12
9/11/2013 16:00:00,91.24
9/12/2013 16:00:00,91.13
9/13/2013 16:00:00,91.06
9/16/2013 16:00:00,91.56
9/17/2013 16:00:00,91.86
9/18/2013 16:00:00,92.74
9/19/2013 16:00:00,92.47
9/20/2013 16:00:00,92.36
9/23/2013 16:00:00,92.35
9/24/2013 16:00:00,92.15
9/25/2013 16:00:00,91.99
9/26/2013 16:00:00,91.94
9/27/2013 16:00:00,91.84
9/30/2013 16:00:00,91.58
10/1/2013 16:00:00,91.53
10/2/2013 16:00:00,91.57
10/3/2013 16:00:00,91.63
10/4/2013 16:00:00,91.79
10/7/2013 16:00:00,91.55
10/8/2013 16:00:00,91.51
10/9/2013 16:00:00,91.59
10/10/2013 16:00:00,92.01
10/11/2013 16:00:00,92.18
10/14/2013 16:00:00,92.32
10/15/2013 16:00:00,92.29
10/16/2013 16:00:00,92.78
10/17/2013 16:00:00,93.23
10/18/2013 16:00:00,93.42
10/21/2013 16:00:00,93.21
10/22/2013 16:00:00,93.49
10/23/2013 16:00:00,93.57
10/24/2013 16:00:00,93.6
10/25/2013 16:00:00,93.63
10/28/2013 16:00:00,93.61
10/29/2013 16:00:00,93.76
10/30/2013 16:00:00,93.38
10/31/2013 16:00:00,93.43
11/1/2013 16:00:00,92.82
11/4/2013 16:00:00,92.98
11/5/2013 16:00:00,92.73
11/6/2013 16:00:00,93
11/7/2013 16:00:00,93.06
11/8/2013 16:00:00,92.9
11/11/2013 16:00:00,92.55
11/12/2013 16:00:00,92.42
11/13/2013 16:00:00,92.77
11/14/2013 16:00:00,93.04
11/15/2013 16:00:00,93.18
11/18/2013 16:00:00,92.91
11/19/2013 16:00:00,92.87
11/20/2013 16:00:00,92.78
11/21/2013 16:00:00,93.1
11/22/2013 16:00:00,93.17
11/25/2013 16:00:00,93.31
11/26/2013 16:00:00,93.38
11/27/2013 16:00:00,93.32
11/29/2013 16:00:00,93.42
12/2/2013 16:00:00,93
12/3/2013 16:00:00,92.91
12/4/2013 16:00:00,92.67
12/5/2013 16:00:00,92.6
12/6/2013 16:00:00,92.86
12/9/2013 16:00:00,93.2
12/10/2013 16:00:00,93.2
12/11/2013 16:00:00,92.92
12/12/2013 16:00:00,92.75
12/13/2013 16:00:00,92.9
12/16/2013 16:00:00,92.98
12/17/2013 16:00:00,92.99
12/18/2013 16:00:00,93.15
12/19/2013 16:00:00,93.05
12/20/2013 16:00:00,93.11
12/23/2013 16:00:00,93.18
12/24/2013 16:00:00,93.13
12/26/2013 16:00:00,92.75
12/27/2013 16:00:00,92.74
12/30/2013 16:00:00,92.82
12/31/2013 16:00:00,92.88
1/2/2014 16:00:00,93.04
1/3/2014 16:00:00,93.01
1/6/2014 16:00:00,93.21
1/7/2014 16:00:00,93.21
1/8/2014 16:00:00,93.15
1/9/2014 16:00:00,93.29
1/10/2014 16:00:00,93.57
1/13/2014 16:00:00,93.47
1/14/2014 16:00:00,93.61
1/15/2014 16:00:00,93.8
1/16/2014 16:00:00,93.76
1/17/2014 16:00:00,93.78
1/21/2014 16:00:00,93.9
1/22/2014 16:00:00,93.76
1/23/2014 16:00:00,93.64
1/24/2014 16:00:00,93.02
1/27/2014 16:00:00,92.99
1/28/2014 16:00:00,93.4
1/29/2014 16:00:00,93.12
1/30/2014 16:00:00,93.28
1/31/2014 16:00:00,93.25
2/3/2014 16:00:00,92.51
2/4/2014 16:00:00,92.62
2/5/2014 16:00:00,92.62
2/6/2014 16:00:00,92.95
2/7/2014 16:00:00,93.42
2/10/2014 16:00:00,93.48
2/11/2014 16:00:00,93.64
2/12/2014 16:00:00,93.49
2/13/2014 16:00:00,93.76
2/14/2014 16:00:00,93.91
2/18/2014 16:00:00,94.04
2/19/2014 16:00:00,93.8
2/20/2014 16:00:00,94.09
2/21/2014 16:00:00,94.17
2/24/2014 16:00:00,94.38
2/25/2014 16:00:00,94.49
2/26/2014 16:00:00,94.65
2/27/2014 16:00:00,94.83
2/28/2014 16:00:00,94.93
3/3/2014 16:00:00,94.38
3/4/2014 16:00:00,94.72
3/5/2014 16:00:00,94.55
3/6/2014 16:00:00,94.41
3/7/2014 16:00:00,94.05
3/10/2014 16:00:00,94.06
3/11/2014 16:00:00,93.96
3/12/2014 16:00:00,94.12
3/13/2014 16:00:00,93.87
3/14/2014 16:00:00,93.8
3/17/2014 16:00:00,93.93
3/18/2014 16:00:00,94.21
3/19/2014 16:00:00,93.73
3/20/2014 16:00:00,94.05
3/21/2014 16:00:00,93.99
3/24/2014 16:00:00,94.02
3/25/2014 16:00:00,94.21
3/26/2014 16:00:00,94.23
3/27/2014 16:00:00,94.09
3/28/2014 16:00:00,94.25
3/31/2014 16:00:00,94.39
4/1/2014 16:00:00,94.12
4/2/2014 16:00:00,94.02
4/3/2014 16:00:00,94.06
4/4/2014 16:00:00,94.28
4/7/2014 16:00:00,94.08
4/8/2014 16:00:00,94.3
4/9/2014 16:00:00,94.45
4/10/2014 16:00:00,94.18
4/11/2014 16:00:00,93.78
4/14/2014 16:00:00,94.08
4/15/2014 16:00:00,94.18
4/16/2014 16:00:00,94.23
4/17/2014 16:00:00,94.12
4/21/2014 16:00:00,94.12
4/22/2014 16:00:00,94.22
4/23/2014 16:00:00,94.25
4/24/2014 16:00:00,94.27
4/25/2014 16:00:00,94.24
4/28/2014 16:00:00,94.22
4/29/2014 16:00:00,94.36
4/30/2014 16:00:00,94.34
5/1/2014 16:00:00,93.82
5/2/2014 16:00:00,94.04
5/5/2014 16:00:00,94
5/6/2014 16:00:00,94.02
5/7/2014 16:00:00,94.16
5/8/2014 16:00:00,94.14
5/9/2014 16:00:00,94.23
5/12/2014 16:00:00,94.33
5/13/2014 16:00:00,94.48
5/14/2014 16:00:00,94.53
5/15/2014 16:00:00,94.44
5/16/2014 16:00:00,94.63
5/19/2014 16:00:00,94.77
5/20/2014 16:00:00,94.65
5/21/2014 16:00:00,94.64
5/22/2014 16:00:00,94.71
5/23/2014 16:00:00,94.74
5/27/2014 16:00:00,94.83
5/28/2014 16:00:00,94.86
5/29/2014 16:00:00,94.95
5/30/2014 16:00:00,95.05
6/2/2014 16:00:00,94.32
6/3/2014 16:00:00,94.33
6/4/2014 16:00:00,94.33
6/5/2014 16:00:00,94.56
6/6/2014 16:00:00,94.83
6/9/2014 16:00:00,94.94
6/10/2014 16:00:00,94.89
6/11/2014 16:00:00,94.9
6/12/2014 16:00:00,94.84
6/13/2014 16:00:00,94.95
6/16/2014 16:00:00,94.9
6/17/2014 16:00:00,94.83
6/18/2014 16:00:00,95.26
6/19/2014 16:00:00,95.24
6/20/2014 16:00:00,95.33
6/23/2014 16:00:00,95.32
6/24/2014 16:00:00,95.24
6/25/2014 16:00:00,95.38
6/26/2014 16:00:00,95.28
6/27/2014 16:00:00,95.28
6/30/2014 16:00:00,95.2
7/1/2014 16:00:00,94.81
7/2/2014 16:00:00,94.87
7/3/2014 16:00:00,94.73
7/7/2014 16:00:00,94.66
7/8/2014 16:00:00,94.68
7/9/2014 16:00:00,94.61
7/10/2014 16:00:00,94.32
7/11/2014 16:00:00,94.48
7/14/2014 16:00:00,94.45
7/15/2014 16:00:00,94.3
7/16/2014 16:00:00,94.15
7/17/2014 16:00:00,93.49
7/18/2014 16:00:00,93.88
7/21/2014 16:00:00,93.72
7/22/2014 16:00:00,93.85
7/23/2014 16:00:00,94.03
7/24/2014 16:00:00,94.2
7/25/2014 16:00:00,94.04
7/28/2014 16:00:00,93.76
7/29/2014 16:00:00,93.63
7/30/2014 16:00:00,93.24
7/31/2014 16:00:00,92.48
8/1/2014 16:00:00,92.04
8/4/2014 16:00:00,92.6
8/5/2014 16:00:00,92.42
8/6/2014 16:00:00,92.64
8/7/2014 16:00:00,92.7
8/8/2014 16:00:00,92.99
8/11/2014 16:00:00,93.43
8/12/2014 16:00:00,93.41
8/13/2014 16:00:00,93.68
8/14/2014 16:00:00,93.86
8/15/2014 16:00:00,94.05
8/18/2014 16:00:00,94.32
8/19/2014 16:00:00,94.29
8/20/2014 16:00:00,94.36
8/21/2014 16:00:00,94.36
8/22/2014 16:00:00,94.13
8/25/2014 16:00:00,94.33
8/26/2014 16:00:00,94.4
8/27/2014 16:00:00,94.31
8/28/2014 16:00:00,94.17
8/29/2014 16:00:00,94.24
9/2/2014 16:00:00,93.92
9/3/2014 16:00:00,93.68
9/4/2014 16:00:00,93.37
9/5/2014 16:00:00,93.26
9/8/2014 16:00:00,93.17
9/9/2014 16:00:00,92.74
9/10/2014 16:00:00,92.78
9/11/2014 16:00:00,92.78
9/12/2014 16:00:00,92.67
9/15/2014 16:00:00,92.5
9/16/2014 16:00:00,92.69
9/17/2014 16:00:00,92.99
9/18/2014 16:00:00,93.02
9/19/2014 16:00:00,93.16
9/22/2014 16:00:00,92.99
9/23/2014 16:00:00,92.52
9/24/2014 16:00:00,92.24
9/25/2014 16:00:00,91.61
9/26/2014 16:00:00,91.55
9/29/2014 16:00:00,91.36
9/30/2014 16:00:00,91.95
10/1/2014 16:00:00,91.66
10/2/2014 16:00:00,91.84
10/3/2014 16:00:00,92.15
10/6/2014 16:00:00,92.25
10/7/2014 16:00:00,91.9
10/8/2014 16:00:00,92.34
10/9/2014 16:00:00,91.36
10/10/2014 16:00:00,90.62
10/13/2014 16:00:00,90.17
10/14/2014 16:00:00,90.47
10/15/2014 16:00:00,90.49
10/16/2014 16:00:00,91
10/17/2014 16:00:00,91.77
10/20/2014 16:00:00,92.43
10/21/2014 16:00:00,93.18
10/22/2014 16:00:00,92.57
10/23/2014 16:00:00,92.53
10/24/2014 16:00:00,92.79
10/27/2014 16:00:00,92.41
10/28/2014 16:00:00,92.56
10/29/2014 16:00:00,92.49
10/30/2014 16:00:00,92.45
10/31/2014 16:00:00,92.53
11/3/2014 16:00:00,92.32
11/4/2014 16:00:00,92.03
11/5/2014 16:00:00,92.01
11/6/2014 16:00:00,92.25
11/7/2014 16:00:00,92.34
11/10/2014 16:00:00,92.38
11/11/2014 16:00:00,92.59
11/12/2014 16:00:00,92.29
11/13/2014 16:00:00,91.91
11/14/2014 16:00:00,91.45
11/17/2014 16:00:00,91.44
11/18/2014 16:00:00,91.26
11/19/2014 16:00:00,91.24
11/20/2014 16:00:00,91.25
11/21/2014 16:00:00,91.75
11/24/2014 16:00:00,91.74
11/25/2014 16:00:00,91.89
11/26/2014 16:00:00,92.01
11/28/2014 16:00:00,91.13
12/1/2014 16:00:00,89.8
12/2/2014 16:00:00,90.29
12/3/2014 16:00:00,90.44
12/4/2014 16:00:00,90.38
12/5/2014 16:00:00,90.31
12/8/2014 16:00:00,89.85
12/9/2014 16:00:00,89.8
12/10/2014 16:00:00,88.77
12/11/2014 16:00:00,88.45
12/12/2014 16:00:00,87.25
12/15/2014 16:00:00,87.2
12/16/2014 16:00:00,86.89
12/17/2014 16:00:00,88.66
12/18/2014 16:00:00,89.37
12/19/2014 16:00:00,90.23
12/22/2014 16:00:00,90.01
12/23/2014 16:00:00,90.33
12/24/2014 16:00:00,90.25
12/26/2014 16:00:00,89.97
12/29/2014 16:00:00,90.02
12/30/2014 16:00:00,89.84
12/31/2014 16:00:00,89.6
1/2/2015 16:00:00,89.6
1/5/2015 16:00:00,88.77
1/6/2015 16:00:00,88.43
1/7/2015 16:00:00,88.98
1/8/2015 16:00:00,89.65
1/9/2015 16:00:00,90.1
1/12/2015 16:00:00,89.99
1/13/2015 16:00:00,89.99
1/14/2015 16:00:00,89.78
1/15/2015 16:00:00,89.23
1/16/2015 16:00:00,89.57
1/20/2015 16:00:00,89.41
1/21/2015 16:00:00,89.89
1/22/2015 16:00:00,90.01
1/23/2015 16:00:00,90.01
1/26/2015 16:00:00,90.42
1/27/2015 16:00:00,90.35
1/28/2015 16:00:00,90.16
1/29/2015 16:00:00,90.48
1/30/2015 16:00:00,90.23
2/2/2015 16:00:00,90.21
2/3/2015 16:00:00,90.72
2/4/2015 16:00:00,90.34
2/5/2015 16:00:00,90.87
2/6/2015 16:00:00,90.94
2/9/2015 16:00:00,90.72
2/10/2015 16:00:00,91.03
2/11/2015 16:00:00,91
2/12/2015 16:00:00,90.99
2/13/2015 16:00:00,91.12
2/17/2015 16:00:00,91.06
2/18/2015 16:00:00,91.37
2/19/2015 16:00:00,91.16
2/20/2015 16:00:00,91.41
2/23/2015 16:00:00,91.48
2/24/2015 16:00:00,91.57
2/25/2015 16:00:00,91.87
2/26/2015 16:00:00,91.85
2/27/2015 16:00:00,91.87
3/2/2015 16:00:00,91.46
3/3/2015 16:00:00,91.2
3/4/2015 16:00:00,91.03
3/5/2015 16:00:00,91.2
3/6/2015 16:00:00,90.62
3/9/2015 16:00:00,90.43
3/10/2015 16:00:00,90.08
3/11/2015 16:00:00,90.33
3/12/2015 16:00:00,90.51
3/13/2015 16:00:00,90.2
3/16/2015 16:00:00,90.11
3/17/2015 16:00:00,89.66
3/18/2015 16:00:00,90.46
3/19/2015 16:00:00,89.74
3/20/2015 16:00:00,90.44
3/23/2015 16:00:00,90.51
3/24/2015 16:00:00,90.65
3/25/2015 16:00:00,90.41
3/26/2015 16:00:00,90.4
3/27/2015 16:00:00,90.47
3/30/2015 16:00:00,90.72
3/31/2015 16:00:00,90.61
4/1/2015 16:00:00,90.39
4/2/2015 16:00:00,90.46
4/6/2015 16:00:00,90.69
4/7/2015 16:00:00,91.17
4/8/2015 16:00:00,91.15
4/9/2015 16:00:00,91.06
4/10/2015 16:00:00,91.27
4/13/2015 16:00:00,91.1
4/14/2015 16:00:00,91.14
4/15/2015 16:00:00,91.5
4/16/2015 16:00:00,91.31
4/17/2015 16:00:00,91.03
4/20/2015 16:00:00,91.23
4/21/2015 16:00:00,91.29
4/22/2015 16:00:00,91.2
4/23/2015 16:00:00,91.17
4/24/2015 16:00:00,91.32
4/27/2015 16:00:00,91.35
4/28/2015 16:00:00,91.21
4/29/2015 16:00:00,91.04
4/30/2015 16:00:00,90.99
5/1/2015 16:00:00,90.79
5/4/2015 16:00:00,90.77
5/5/2015 16:00:00,90.65
5/6/2015 16:00:00,90.38
5/7/2015 16:00:00,90.37
5/8/2015 16:00:00,91.08
5/11/2015 16:00:00,90.51
5/12/2015 16:00:00,90.5
5/13/2015 16:00:00,90.37
5/14/2015 16:00:00,90.81
5/15/2015 16:00:00,91.01
5/18/2015 16:00:00,90.86
5/19/2015 16:00:00,90.72
5/20/2015 16:00:00,90.61
5/21/2015 16:00:00,90.74
5/22/2015 16:00:00,90.81
5/26/2015 16:00:00,90.62
5/27/2015 16:00:00,90.82
5/28/2015 16:00:00,90.78
5/29/2015 16:00:00,90.91
6/1/2015 16:00:00,90.66
6/2/2015 16:00:00,90.49
6/3/2015 16:00:00,90
6/4/2015 16:00:00,89.71
6/5/2015 16:00:00,89.44
6/8/2015 16:00:00,89.44
6/9/2015 16:00:00,89.29
6/10/2015 16:00:00,89.41
6/11/2015 16:00:00,89.59
6/12/2015 16:00:00,89.26
6/15/2015 16:00:00,88.84
6/16/2015 16:00:00,89.34
6/17/2015 16:00:00,89.26
6/18/2015 16:00:00,89.59
6/19/2015 16:00:00,89.64
6/22/2015 16:00:00,89.82
6/23/2015 16:00:00,89.76
6/24/2015 16:00:00,89.52
6/25/2015 16:00:00,89.25
6/26/2015 16:00:00,88.99
6/29/2015 16:00:00,88.38
6/30/2015 16:00:00,88.8
7/1/2015 16:00:00,88.42
7/2/2015 16:00:00,88.75
7/6/2015 16:00:00,88.46
7/7/2015 16:00:00,88.53
7/8/2015 16:00:00,88.09
7/9/2015 16:00:00,88.29
7/10/2015 16:00:00,88.8
7/13/2015 16:00:00,88.88
7/14/2015 16:00:00,88.79
7/15/2015 16:00:00,88.79
7/16/2015 16:00:00,88.93
7/17/2015 16:00:00,88.69
7/20/2015 16:00:00,88.28
7/21/2015 16:00:00,88.12
7/22/2015 16:00:00,87.55
7/23/2015 16:00:00,87.5
7/24/2015 16:00:00,87.25
7/27/2015 16:00:00,86.88
7/28/2015 16:00:00,87.35
7/29/2015 16:00:00,87.86
7/30/2015 16:00:00,88.12
7/31/2015 16:00:00,87.97
8/3/2015 16:00:00,87.41
8/4/2015 16:00:00,87.46
8/5/2015 16:00:00,87.34
8/6/2015 16:00:00,86.98
8/7/2015 16:00:00,86.71
8/10/2015 16:00:00,86.96
8/11/2015 16:00:00,86.56
8/12/2015 16:00:00,86.44
8/13/2015 16:00:00,86.33
8/14/2015 16:00:00,86.38
8/17/2015 16:00:00,86.38
8/18/2015 16:00:00,86.27
8/19/2015 16:00:00,86.19
8/20/2015 16:00:00,85.77
8/21/2015 16:00:00,85.46
8/24/2015 16:00:00,84.76
8/25/2015 16:00:00,84.93
8/26/2015 16:00:00,85.64
8/27/2015 16:00:00,86.28
8/28/2015 16:00:00,86.36
8/31/2015 16:00:00,86.24
9/1/2015 16:00:00,85.58
9/2/2015 16:00:00,85.93
9/3/2015 16:00:00,86.05
9/4/2015 16:00:00,85.96
9/8/2015 16:00:00,86.43
9/9/2015 16:00:00,86.32
9/10/2015 16:00:00,86.53
9/11/2015 16:00:00,86.5
9/14/2015 16:00:00,86.35
9/15/2015 16:00:00,86.33
9/16/2015 16:00:00,86.02
9/17/2015 16:00:00,86.09
9/18/2015 16:00:00,85.85
9/21/2015 16:00:00,85.69
9/22/2015 16:00:00,85.07
9/23/2015 16:00:00,84.92
9/24/2015 16:00:00,84.5
9/25/2015 16:00:00,84.07
9/28/2015 16:00:00,82.78
9/29/2015 16:00:00,82.77
9/30/2015 16:00:00,83.29
10/1/2015 16:00:00,82.36
10/2/2015 16:00:00,82.44
10/5/2015 16:00:00,83.43
10/6/2015 16:00:00,83.89
10/7/2015 16:00:00,84.75
10/8/2015 16:00:00,85.1
10/9/2015 16:00:00,85.11
10/12/2015 16:00:00,84.95
10/13/2015 16:00:00,84.75
10/14/2015 16:00:00,84.69
10/15/2015 16:00:00,84.89
10/16/2015 16:00:00,85.28
10/19/2015 16:00:00,85.51
10/20/2015 16:00:00,85.59
10/21/2015 16:00:00,85.5
10/22/2015 16:00:00,85.53
10/23/2015 16:00:00,85.83
10/26/2015 16:00:00,85.74
10/27/2015 16:00:00,85.46
10/28/2015 16:00:00,85.69
10/29/2015 16:00:00,85.47
10/30/2015 16:00:00,85.57
11/2/2015 16:00:00,85.44
11/3/2015 16:00:00,85.53
11/4/2015 16:00:00,85.28
11/5/2015 16:00:00,84.95
11/6/2015 16:00:00,84.54
11/9/2015 16:00:00,84.19
11/10/2015 16:00:00,84
11/11/2015 16:00:00,83.8
11/12/2015 16:00:00,83.24
11/13/2015 16:00:00,83
11/16/2015 16:00:00,83.39
11/17/2015 16:00:00,83.45
11/18/2015 16:00:00,83.61
11/19/2015 16:00:00,82.86
11/20/2015 16:00:00,82.84
11/23/2015 16:00:00,82.77
11/24/2015 16:00:00,82.88
11/25/2015 16:00:00,82.97
11/27/2015 16:00:00,83.1
11/30/2015 16:00:00,83.05
12/1/2015 16:00:00,83.24
12/2/2015 16:00:00,83.07
12/3/2015 16:00:00,82.85
12/4/2015 16:00:00,82.66
12/7/2015 16:00:00,82.08
12/8/2015 16:00:00,81.06
12/9/2015 16:00:00,81.48
12/10/2015 16:00:00,81.14
12/11/2015 16:00:00,79.52
12/14/2015 16:00:00,78.83
12/15/2015 16:00:00,80.12
12/16/2015 16:00:00,80.73
12/17/2015 16:00:00,79.83
12/18/2015 16:00:00,79.53
12/21/2015 16:00:00,79.28
12/22/2015 16:00:00,80.24
12/23/2015 16:00:00,80.75
12/24/2015 16:00:00,80.49
12/28/2015 16:00:00,80.01
12/29/2015 16:00:00,80.47
12/30/2015 16:00:00,80.53
12/31/2015 16:00:00,80.58
1/4/2016 16:00:00,80.1
1/5/2016 16:00:00,80.25
1/6/2016 16:00:00,80.25
1/7/2016 16:00:00,79.73
1/8/2016 16:00:00,79.52
1/11/2016 16:00:00,79.4
